run_id,timestamp,elapsed_s,kalman_on_ratio,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,mean_distance,mean_speed_mps,max_speed_mps,min_distance,distance_error_mean,mean_formation_error,mean_formation_iou,std_formation_iou,mean_per_boat_rms_m,std_per_boat_rms_m,mean_centroid_offset_m,std_centroid_offset_m,near_miss_count,fps
20260616_105151,2026-06-16T11:46:26,3272.215,0.000000,Right,6979,21.765296,0.000000,21.765296,5.401920,0.018840,0.017296,0.118990,167,0.000000,0.000000,0.713455,0.948384,188.046639,3.831111,20.109356,31.266499,85.997853,0.385414,0.060917,0.152211,351.248295,154.447902,207.261650,103.339305,0,0.0
20260616_114634,2026-06-16T11:46:47,10.716,0.000000,Left,96,100.000000,0.000000,100.000000,46.875000,0.051905,0.101263,0.048477,17,0.000000,0.000000,0.481994,0.892982,274.038226,11.965596,18.597258,54.676520,166.911552,0.314954,0.374843,0.145355,16.689990,8.611016,10.412537,5.314470,0,0.0
20260616_114634,2026-06-16T11:46:47,10.716,0.000000,Right,96,100.000000,0.000000,100.000000,47.916667,0.031748,0.098258,0.036351,27,0.000000,0.000000,0.300606,0.921214,192.621378,14.400153,19.118841,125.751319,106.586891,0.275487,0.374843,0.145355,16.689990,8.611016,10.412537,5.314470,0,0.0
20260616_114652,2026-06-16T11:48:01,66.017,0.000000,Left,685,47.445255,0.000000,47.445255,26.277372,0.016593,0.041363,0.028226,57,0.000000,0.000000,0.448192,0.932274,428.443815,8.037741,20.094213,29.500617,411.624420,0.436121,0.188389,0.203104,125.042139,117.174307,76.898532,71.691086,1,0.0
20260616_114652,2026-06-16T11:48:01,66.017,0.000000,Right,676,99.112426,0.000000,99.112426,48.224852,0.028442,0.092965,0.031912,155,0.000000,0.000000,0.303923,0.940975,240.004872,16.611594,20.099857,90.168191,190.538481,0.363798,0.188389,0.203104,125.042139,117.174307,76.898532,71.691086,0,0.0
20260616_115129,2026-06-16T12:03:20,705.496,0.000000,Left,6394,2.189553,0.000000,2.189553,1.517047,0.001688,0.002519,0.063783,7,0.000000,0.000000,0.765140,0.922064,39.743136,0.725214,17.898468,5.258459,28.859105,0.472073,0.003592,0.014712,367.750176,147.932813,291.180666,126.024600,72,0.0
20260616_115129,2026-06-16T12:03:20,705.496,0.000000,Right,6340,8.123028,0.000000,8.123028,5.536278,0.003473,0.008272,0.033861,57,0.000000,0.000000,0.502954,0.947570,450.451908,1.245158,20.105545,8.113752,380.848330,1.162842,0.003592,0.014712,367.750176,147.932813,291.180666,126.024600,98,0.0
20260616_180937,2026-06-16T18:09:46,6.220,0.000000,Left,61,100.000000,0.000000,100.000000,0.000000,0.020336,0.012474,0.023445,4,0.000000,0.000000,0.366809,0.946038,80.110559,17.348123,20.068913,45.532230,53.170903,0.300964,0.536269,0.146236,6.069284,2.482905,3.903515,1.931964,0,0.0
20260616_180937,2026-06-16T18:09:46,6.220,0.000000,Right,61,100.000000,0.000000,100.000000,0.000000,0.009382,0.030624,0.009680,3,0.000000,0.000000,0.144828,0.897993,141.236728,14.996286,20.047836,64.921464,59.870626,0.207183,0.536269,0.146236,6.069284,2.482905,3.903515,1.931964,0,0.0
20260616_180954,2026-06-16T18:11:43,107.058,0.000000,Left,1225,64.000000,0.000000,64.000000,0.000000,0.003895,0.004352,0.005686,39,0.000000,0.000000,0.754001,0.924208,129.360071,12.233195,20.055996,29.059881,36.023614,0.133775,0.524610,0.313949,32.335424,57.223103,25.268241,46.460796,1,0.0
20260616_180954,2026-06-16T18:11:43,107.058,0.000000,Right,1220,65.327869,0.000000,65.327869,0.819672,0.004838,0.012754,0.009179,36,0.000000,0.000000,0.357159,0.918411,158.131171,11.553912,20.059109,34.392517,46.299019,0.139613,0.524610,0.313949,32.335424,57.223103,25.268241,46.460796,0,0.0
20260616_181151,2026-06-16T18:13:20,87.664,0.000000,Left,849,99.764429,0.000000,99.764429,1.060071,0.002021,0.007514,0.001724,30,0.000000,0.000000,0.080109,0.840628,136.279540,18.466656,19.907501,108.125341,33.652282,0.115665,0.600998,0.199033,12.341795,13.241726,6.955024,7.643518,0,0.0
20260616_181151,2026-06-16T18:13:20,87.664,0.000000,Right,844,96.445498,0.000000,96.445498,3.199052,0.018939,0.021162,0.022261,42,0.000000,0.000000,0.642392,0.949035,232.484305,16.403237,20.108324,57.195971,103.739098,0.235232,0.600998,0.199033,12.341795,13.241726,6.955024,7.643518,0,0.0
20260616_181402,2026-06-16T18:14:55,50.949,0.000000,Left,666,46.246246,0.000000,46.246246,2.402402,0.007629,0.014474,0.020589,17,0.000000,0.000000,0.604205,0.904993,196.361909,9.125661,20.051180,34.966916,115.427894,0.222098,0.355881,0.294246,42.055867,52.734689,30.427235,37.327250,0,0.0
20260616_181402,2026-06-16T18:14:55,50.949,0.000000,Right,665,65.413534,0.000000,65.413534,2.857143,0.003078,0.014810,0.005139,18,0.000000,0.000000,0.211417,0.940997,330.726907,11.960752,20.103155,62.371523,244.326466,0.219737,0.355881,0.294246,42.055867,52.734689,30.427235,37.327250,0,0.0
20260616_181503,2026-06-16T18:15:35,30.006,0.000000,Left,299,100.000000,0.000000,100.000000,0.000000,0.023952,0.018993,0.026837,19,0.000000,0.000000,0.657611,0.932810,157.023207,18.214199,20.067219,39.745908,77.134061,0.248255,0.718227,0.092647,3.858721,1.337460,1.811000,0.744179,0,0.0
20260616_181503,2026-06-16T18:15:35,30.006,0.000000,Right,291,100.000000,0.000000,100.000000,0.000000,0.004939,0.012847,0.006153,9,0.000000,0.000000,0.125448,0.876796,119.309456,16.888564,20.031479,70.031468,26.452167,0.127049,0.718227,0.092647,3.858721,1.337460,1.811000,0.744179,0,0.0
20260616_181913,2026-06-16T18:19:44,29.341,0.000000,Left,300,100.000000,0.000000,100.000000,0.000000,0.017864,0.018984,0.018873,15,0.000000,0.000000,0.648535,0.938136,194.356127,17.611998,20.065220,43.340837,95.704843,0.231594,0.671063,0.096757,5.546838,2.451559,2.793374,1.438686,0,0.0
20260616_181913,2026-06-16T18:19:44,29.341,0.000000,Right,297,100.000000,0.000000,100.000000,0.000000,0.003922,0.012951,0.005136,9,0.000000,0.000000,0.106576,0.869003,118.827736,16.775461,20.018728,74.964753,24.023527,0.113760,0.671063,0.096757,5.546838,2.451559,2.793374,1.438686,0,0.0
20260616_181956,2026-06-16T18:26:24,386.407,0.000000,Left,3539,32.353772,0.000000,32.353772,4.690591,0.008048,0.013689,0.020175,64,0.000000,0.000000,0.814059,0.943937,287.692195,6.077845,20.179512,29.076544,180.386399,0.280507,0.081530,0.194075,303.732468,157.380504,185.240580,114.719758,1,0.0
20260616_181956,2026-06-16T18:26:24,386.407,0.000000,Right,3503,38.681130,0.000000,38.681130,4.082215,0.007393,0.013394,0.021152,83,0.000000,0.000000,0.664973,0.948920,248.403682,6.947322,20.185982,6.482907,161.945262,0.334210,0.081530,0.194075,303.732468,157.380504,185.240580,114.719758,33,0.0
20260616_182636,2026-06-16T18:27:18,39.302,0.000000,Left,192,96.875000,0.000000,96.875000,0.000000,0.011076,0.017199,0.011748,8,0.000000,0.000000,0.462375,0.922208,238.804416,15.821046,20.063482,40.062076,109.807000,0.234795,0.548271,0.158443,9.456170,5.358725,5.465133,3.504184,0,0.0
20260616_182636,2026-06-16T18:27:18,39.302,0.000000,Right,189,96.825397,0.000000,96.825397,0.000000,0.003844,0.022161,0.004949,8,0.000000,0.000000,0.073326,0.912732,196.528679,15.766872,20.076204,91.340238,93.808943,0.179312,0.548271,0.158443,9.456170,5.358725,5.465133,3.504184,0,0.0
20260616_182742,2026-06-16T18:32:41,296.798,0.000000,Left,2683,100.000000,0.000000,100.000000,0.037272,0.012509,0.012195,0.012647,126,0.000000,0.000000,0.770557,0.948970,168.770326,18.869803,20.098392,35.436593,73.141504,0.196430,0.717746,0.103706,4.131764,2.173021,2.250094,1.369211,0,0.0
20260616_182742,2026-06-16T18:32:41,296.798,0.000000,Right,2650,100.000000,0.000000,100.000000,0.000000,0.005429,0.012100,0.007429,102,0.000000,0.000000,0.438021,0.911585,138.625248,17.374271,20.062630,43.787386,28.667200,0.120384,0.717746,0.103706,4.131764,2.173021,2.250094,1.369211,0,0.0
20260616_183252,2026-06-16T18:33:04,10.085,0.000000,Left,74,100.000000,0.000000,100.000000,0.000000,0.023859,0.016280,0.021487,4,0.000000,0.000000,0.552782,0.893754,200.352808,14.878428,20.033352,36.523035,86.295368,0.262525,0.574072,0.064403,7.333777,1.577994,4.123365,1.563756,0,0.0
20260616_183252,2026-06-16T18:33:04,10.085,0.000000,Right,71,100.000000,0.000000,100.000000,0.000000,0.006756,0.026015,0.008019,3,0.000000,0.000000,0.097383,0.863072,158.006326,14.937247,20.023462,90.957337,46.615674,0.150164,0.574072,0.064403,7.333777,1.577994,4.123365,1.563756,0,0.0
20260616_183421,2026-06-16T18:34:32,8.722,0.000000,Left,93,100.000000,0.000000,100.000000,0.000000,0.016889,0.015096,0.016779,4,0.000000,0.000000,0.460390,0.897017,168.183214,16.562392,20.023909,41.063209,67.803327,0.217594,0.700887,0.088260,4.600929,1.399432,2.132800,0.993823,0,0.0
20260616_183421,2026-06-16T18:34:32,8.722,0.000000,Right,93,100.000000,0.000000,100.000000,0.000000,0.004981,0.021512,0.005626,4,0.000000,0.000000,0.090060,0.852462,123.103293,15.905444,19.870182,77.848832,31.671958,0.130342,0.700887,0.088260,4.600929,1.399432,2.132800,0.993823,0,0.0
20260616_183442,2026-06-16T18:34:58,12.899,0.000000,Left,135,100.000000,0.000000,100.000000,0.000000,0.024953,0.045068,0.032190,11,0.000000,0.000000,0.562736,0.925983,160.330635,15.662291,20.082958,39.986178,72.430589,0.202137,0.609318,0.124584,5.599308,3.047467,3.593258,1.929484,0,0.0
20260616_183442,2026-06-16T18:34:58,12.899,0.000000,Right,135,100.000000,0.000000,100.000000,0.000000,0.006850,0.018175,0.010714,6,0.000000,0.000000,0.166253,0.814071,158.337782,15.821018,18.929159,122.890771,26.186186,0.101297,0.609318,0.124584,5.599308,3.047467,3.593258,1.929484,0,0.0
20260616_183511,2026-06-16T18:36:57,103.918,0.000000,Left,1016,100.000000,0.000000,100.000000,0.000000,0.010081,0.009474,0.010144,52,0.000000,0.000000,0.695266,0.941282,187.616820,18.754758,20.082073,43.027071,84.116597,0.191786,0.723309,0.105059,4.596856,2.630168,2.482273,1.666345,0,0.0
20260616_183511,2026-06-16T18:36:57,103.918,0.000000,Right,1004,100.000000,0.000000,100.000000,0.000000,0.003335,0.011540,0.004802,31,0.000000,0.000000,0.219072,0.860722,153.809810,17.179885,20.021433,57.133940,28.422523,0.103468,0.723309,0.105059,4.596856,2.630168,2.482273,1.666345,0,0.0
20260616_183707,2026-06-16T18:37:16,6.324,0.000000,Left,59,100.000000,0.000000,100.000000,0.000000,0.035720,0.035737,0.040886,5,0.000000,0.000000,0.395617,0.902213,142.877653,14.148715,20.063887,46.454710,62.216247,0.234793,0.635697,0.095744,4.289075,1.239946,2.697349,1.287452,0,0.0
20260616_183707,2026-06-16T18:37:16,6.324,0.000000,Right,58,100.000000,0.000000,100.000000,0.000000,0.005289,0.021996,0.007110,2,0.000000,0.000000,0.070376,0.825058,162.510790,14.567024,18.974344,123.758894,31.110656,0.101096,0.635697,0.095744,4.289075,1.239946,2.697349,1.287452,0,0.0
20260616_183926,2026-06-16T18:39:44,15.804,0.000000,Left,136,94.852941,0.000000,94.852941,51.470588,0.094459,0.085014,0.099389,25,0.000000,0.000000,0.829916,0.947932,66.338444,14.670329,19.350679,6.807201,59.596265,0.569960,0.209924,0.223144,52.897095,43.043342,39.570461,34.175238,25,0.0
20260616_183926,2026-06-16T18:39:44,15.804,0.000000,Right,136,100.000000,0.000000,100.000000,44.117647,0.077540,0.085430,0.114226,29,0.000000,0.000000,0.592060,0.940388,59.960040,15.072732,20.115086,5.171856,47.100880,0.493699,0.209924,0.223144,52.897095,43.043342,39.570461,34.175238,47,0.0
20260616_183950,2026-06-16T18:40:31,37.798,0.000000,Left,349,51.289398,0.000000,51.289398,24.928367,0.041352,0.047452,0.064992,25,0.000000,0.000000,0.849322,0.948302,114.929778,8.102163,20.096294,31.108110,86.468940,0.500856,0.063872,0.171191,193.142636,114.706724,156.798068,94.274958,0,0.0
20260616_183950,2026-06-16T18:40:31,37.798,0.000000,Right,347,27.953890,0.000000,27.953890,13.544669,0.021383,0.037184,0.054857,9,0.000000,0.000000,0.575578,0.947917,161.671101,4.851208,20.067728,17.506773,156.360990,0.708924,0.063872,0.171191,193.142636,114.706724,156.798068,94.274958,20,0.0
20260616_184038,2026-06-16T18:40:59,11.099,0.000000,Left,110,69.090909,0.000000,69.090909,8.181818,0.036895,0.023645,0.055041,8,0.000000,0.000000,0.753352,0.913244,31.619127,4.927856,19.099649,8.648252,20.985100,0.512246,0.054765,0.161285,25.438316,7.418337,19.696449,5.580015,60,0.0
20260616_184038,2026-06-16T18:40:59,11.099,0.000000,Right,110,79.090909,0.000000,79.090909,18.181818,0.031146,0.021907,0.032039,3,0.000000,0.000000,0.665090,0.911968,28.832741,4.140274,19.560345,7.715826,26.069786,0.755882,0.054765,0.161285,25.438316,7.418337,19.696449,5.580015,72,0.0
20260616_184111,2026-06-16T18:41:49,36.200,0.000000,Left,333,99.399399,0.000000,99.399399,3.003003,0.016720,0.010609,0.012669,10,0.000000,0.000000,0.807297,0.949935,341.289315,18.142822,20.105537,53.182037,255.982424,0.348598,0.441612,0.120112,18.460508,4.402888,10.414594,2.908803,0,0.0
20260616_184111,2026-06-16T18:41:49,36.200,0.000000,Right,331,95.468278,0.000000,95.468278,3.625378,0.006283,0.016606,0.008824,12,0.000000,0.000000,0.223212,0.914757,131.584564,16.994786,20.075375,69.152133,61.833912,0.180065,0.441612,0.120112,18.460508,4.402888,10.414594,2.908803,0,0.0
20260616_184156,2026-06-16T18:42:15,16.502,0.000000,Left,143,67.132867,0.000000,67.132867,30.069930,0.067494,0.054291,0.094598,12,0.000000,0.000000,0.887534,0.949685,117.148459,9.532327,20.105419,40.764631,80.979478,0.515154,0.200509,0.236145,40.634640,26.887634,24.720213,17.993785,0,0.0
20260616_184156,2026-06-16T18:42:15,16.502,0.000000,Right,141,98.581560,0.000000,98.581560,8.510638,0.043289,0.030074,0.061607,17,0.000000,0.000000,0.654583,0.950000,87.382021,17.988309,20.121132,20.158056,66.167925,0.432325,0.200509,0.236145,40.634640,26.887634,24.720213,17.993785,16,0.0
20260616_184227,2026-06-16T18:42:53,16.608,0.000000,Left,158,100.000000,0.000000,100.000000,2.531646,0.020430,0.014284,0.020118,21,0.000000,0.000000,0.588172,0.874806,14.055416,2.727735,18.019836,2.190806,25.409163,2.090185,0.039528,0.137546,25.409812,6.095579,19.279724,4.572344,140,0.0
20260616_184227,2026-06-16T18:42:53,16.608,0.000000,Right,157,100.000000,0.000000,100.000000,16.560510,0.024112,0.020559,0.025997,17,0.000000,0.000000,0.693560,0.919857,18.234727,3.547730,19.470430,1.475447,27.146156,2.877592,0.039528,0.137546,25.409812,6.095579,19.279724,4.572344,132,0.0
20260616_184305,2026-06-16T18:43:13,5.763,0.000000,Left,45,100.000000,0.000000,100.000000,0.000000,0.032350,0.029887,0.033176,3,0.000000,0.000000,0.454249,0.887698,166.031328,12.514905,19.782019,41.595619,57.610032,0.235966,0.637328,0.088628,5.426270,1.989762,2.406245,1.244211,0,0.0
20260616_184305,2026-06-16T18:43:13,5.763,0.000000,Right,44,100.000000,0.000000,100.000000,0.000000,0.007162,0.039485,0.008280,2,0.000000,0.000000,0.071595,0.813232,137.247951,12.201436,18.602102,98.259991,26.737443,0.102476,0.637328,0.088628,5.426270,1.989762,2.406245,1.244211,0,0.0
20260616_184329,2026-06-16T18:43:54,15.141,0.000000,Left,133,100.000000,0.000000,100.000000,0.000000,0.015215,0.014447,0.014520,10,0.000000,0.000000,0.680662,0.900960,19.813063,2.764165,18.805132,7.272403,27.439155,1.052720,0.048004,0.153301,25.269819,6.601994,19.478825,5.024330,116,0.0
20260616_184329,2026-06-16T18:43:54,15.141,0.000000,Right,132,98.484848,0.000000,98.484848,6.818182,0.019237,0.016641,0.018985,4,0.000000,0.000000,0.652453,0.909276,21.718735,3.287499,19.616068,5.193445,27.916202,1.290016,0.048004,0.153301,25.269819,6.601994,19.478825,5.024330,109,0.0
20260616_184359,2026-06-16T18:45:00,59.027,0.000000,Left,575,99.826087,0.000000,99.826087,1.913043,0.012783,0.010873,0.010838,32,0.000000,0.000000,0.726296,0.911450,287.788004,18.789661,20.074608,56.787287,147.065767,0.248600,0.452696,0.078173,14.878607,2.517802,7.378016,2.243371,0,0.0
20260616_184359,2026-06-16T18:45:00,59.027,0.000000,Right,568,99.471831,0.000000,99.471831,1.936620,0.012290,0.020010,0.013820,17,0.000000,0.000000,0.386213,0.949993,87.281887,17.733111,20.112759,14.626165,55.859464,0.311620,0.452696,0.078173,14.878607,2.517802,7.378016,2.243371,51,0.0
20260616_184514,2026-06-16T18:45:24,8.306,1.000000,Left,75,80.000000,0.000000,80.000000,16.000000,0.054752,0.043899,0.220467,7,0.000000,0.000000,0.911032,0.949915,150.217666,13.486620,20.048737,88.321180,116.397319,0.538928,0.245905,0.244380,34.799124,26.298926,26.331601,22.616758,0,0.0
20260616_184514,2026-06-16T18:45:24,8.306,1.000000,Right,74,17.567568,0.000000,17.567568,4.054054,0.004607,0.022306,0.012351,1,0.000000,0.000000,0.161947,0.884007,263.012945,1.850312,16.192524,144.675926,226.843964,0.450318,0.245905,0.244380,34.799124,26.298926,26.331601,22.616758,0,0.0
20260616_184530,2026-06-16T18:45:41,8.627,1.000000,Left,66,93.939394,0.000000,93.939394,12.121212,0.056714,0.031290,0.142105,9,0.000000,0.000000,0.768165,0.698612,91.888369,5.386143,10.579720,53.536538,27.040932,0.319897,0.198290,0.195274,31.496605,21.945606,24.699790,17.316729,0,0.0
20260616_184530,2026-06-16T18:45:41,8.627,1.000000,Right,64,20.312500,0.000000,20.312500,14.062500,0.005793,0.024695,0.016054,0,0.000000,0.000000,0.135965,0.546580,215.723654,1.358531,8.552291,177.769877,74.320939,0.188976,0.198290,0.195274,31.496605,21.945606,24.699790,17.316729,0,0.0
20260616_184556,2026-06-16T18:46:40,39.310,1.000000,Left,364,97.802198,0.000000,97.802198,5.219780,0.012871,0.020233,0.018072,21,0.000000,0.000000,0.403268,0.909264,61.931479,5.098775,20.068537,12.470810,45.111724,0.637442,0.277954,0.240085,11.433516,4.856065,8.508127,4.516594,168,0.0
20260616_184556,2026-06-16T18:46:40,39.310,1.000000,Right,358,98.324022,0.000000,98.324022,6.703911,0.007939,0.016806,0.009587,10,0.000000,0.000000,0.223575,0.903914,92.926590,4.764104,20.064161,33.571824,68.943950,0.627692,0.277954,0.240085,11.433516,4.856065,8.508127,4.516594,0,0.0
20260616_184644,2026-06-16T18:47:10,15.118,1.000000,Left,153,100.000000,0.000000,100.000000,0.000000,0.009386,0.004776,0.020737,7,0.000000,0.000000,0.535141,0.560822,37.912316,1.189077,6.879253,25.791193,64.414434,0.864210,0.093136,0.133151,15.458705,3.137386,12.424741,2.560078,83,0.0
20260616_184644,2026-06-16T18:47:10,15.118,1.000000,Right,151,100.000000,0.000000,100.000000,0.000000,0.004232,0.004190,0.008945,5,0.000000,0.000000,0.277368,0.464861,39.834372,1.337719,8.582923,28.170349,59.256028,0.775732,0.093136,0.133151,15.458705,3.137386,12.424741,2.560078,57,0.0
20260616_184717,2026-06-16T18:47:30,10.701,1.000000,Left,88,75.000000,0.000000,75.000000,11.363636,0.063881,0.029982,0.216508,10,0.000000,0.000000,0.814136,0.949976,210.998283,7.964825,20.112663,54.625481,125.476561,0.439276,0.185028,0.162259,34.969618,19.224253,25.662946,13.221013,0,0.0
20260616_184717,2026-06-16T18:47:30,10.701,1.000000,Right,87,78.160920,0.000000,78.160920,18.390805,0.006922,0.041795,0.006654,2,0.000000,0.000000,0.111114,0.935093,356.027234,12.392560,20.096470,211.872823,208.968410,0.262701,0.185028,0.162259,34.969618,19.224253,25.662946,13.221013,0,0.0
20260616_184748,2026-06-16T18:48:35,44.525,1.000000,Left,377,100.000000,0.000000,100.000000,0.000000,0.019132,0.011855,0.047586,45,0.000000,0.000000,0.787812,0.949597,368.203158,17.751004,20.110411,52.513793,204.837257,0.288182,0.295058,0.095289,24.807417,5.291349,15.937330,3.639506,0,0.0
20260616_184748,2026-06-16T18:48:35,44.525,1.000000,Right,375,95.466667,0.000000,95.466667,4.000000,0.002583,0.019570,0.003363,14,0.000000,0.000000,0.096968,0.918329,211.184054,16.406371,20.088127,135.436610,84.665835,0.162144,0.295058,0.095289,24.807417,5.291349,15.937330,3.639506,0,0.0
20260616_184909,2026-06-16T18:51:59,84.518,1.000000,Left,169,89.940828,0.000000,89.940828,0.000000,0.003016,0.005704,0.003940,5,0.000000,0.000000,0.146773,0.932000,450.884058,16.653014,20.093084,302.523233,351.677709,0.343842,0.264511,0.129655,23.619352,6.556386,16.076423,5.047731,0,0.0
20260616_184909,2026-06-16T18:51:59,84.518,1.000000,Right,166,90.361446,0.000000,90.361446,0.000000,0.002648,0.007758,0.003919,5,0.000000,0.000000,0.117198,0.920000,349.526659,16.306177,20.083000,162.920302,235.057794,0.291551,0.264511,0.129655,23.619352,6.556386,16.076423,5.047731,0,0.0
20260616_185205,2026-06-16T18:52:07,1.982,0.000000,Left,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.0
20260616_185205,2026-06-16T18:52:07,1.982,0.000000,Right,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.0
20260616_185238,2026-06-16T18:53:20,38.941,1.000000,Left,362,99.723757,0.000000,99.723757,1.381215,0.017061,0.009555,0.030268,28,0.000000,0.000000,0.750397,0.949303,380.814984,18.115604,20.111063,53.817625,216.498731,0.298147,0.315646,0.079172,24.120098,4.987627,14.662067,3.184911,0,0.0
20260616_185238,2026-06-16T18:53:20,38.941,1.000000,Right,357,99.439776,0.000000,99.439776,1.680672,0.003614,0.019965,0.004897,10,0.000000,0.000000,0.113052,0.899943,170.498714,16.506891,20.070362,87.023003,46.005568,0.137373,0.315646,0.079172,24.120098,4.987627,14.662067,3.184911,0,0.0
20260616_185343,2026-06-16T18:54:34,48.981,1.000000,Left,323,90.712074,0.000000,90.712074,4.024768,0.038254,0.019418,0.084079,34,0.000000,0.000000,0.790381,0.947983,206.765203,15.468954,20.107828,22.298656,122.349843,0.364219,0.442713,0.158800,14.610355,12.055456,9.044045,8.491131,8,0.0
20260616_185343,2026-06-16T18:54:34,48.981,1.000000,Right,322,97.515528,0.000000,97.515528,5.900621,0.006766,0.023122,0.007007,8,0.000000,0.000000,0.149697,0.930832,155.857014,16.385992,20.070389,89.464843,61.393458,0.182725,0.442713,0.158800,14.610355,12.055456,9.044045,8.491131,0,0.0
20260616_185439,2026-06-16T18:55:01,19.596,1.000000,Left,188,100.000000,0.000000,100.000000,0.000000,0.008494,0.014888,0.015479,15,0.000000,0.000000,0.211467,0.899928,171.932491,17.520080,20.063055,73.434645,63.719157,0.171657,0.625880,0.164296,5.677049,3.026481,3.502711,2.389243,0,0.0
20260616_185439,2026-06-16T18:55:01,19.596,1.000000,Right,187,100.000000,0.000000,100.000000,0.000000,0.009676,0.018538,0.021429,11,0.000000,0.000000,0.304981,0.901286,190.672514,15.882404,20.061327,63.288602,53.381453,0.164073,0.625880,0.164296,5.677049,3.026481,3.502711,2.389243,0,0.0
20260616_185511,2026-06-16T18:55:35,21.990,1.000000,Left,200,100.000000,0.000000,100.000000,0.000000,0.003221,0.010719,0.004072,14,0.000000,0.000000,0.101402,0.883704,176.700361,17.711522,20.048086,135.345337,56.508053,0.145573,0.574705,0.100939,7.308808,2.086348,4.745845,1.617812,0,0.0
20260616_185511,2026-06-16T18:55:35,21.990,1.000000,Right,199,100.000000,0.000000,100.000000,0.000000,0.012504,0.021054,0.026434,19,0.000000,0.000000,0.424890,0.859255,223.840382,15.973420,20.024017,85.863675,53.434463,0.149407,0.574705,0.100939,7.308808,2.086348,4.745845,1.617812,0,0.0
20260616_185541,2026-06-16T18:56:01,18.201,1.000000,Left,165,100.000000,0.000000,100.000000,0.000000,0.014840,0.014264,0.026095,17,0.000000,0.000000,0.494058,0.923138,174.606162,17.264001,20.085346,39.140272,81.142562,0.230322,0.699802,0.130428,4.426379,2.199023,2.415470,1.344215,0,0.0
20260616_185541,2026-06-16T18:56:01,18.201,1.000000,Right,163,100.000000,0.000000,100.000000,0.000000,0.004211,0.024402,0.007049,9,0.000000,0.000000,0.106180,0.870665,146.223711,16.400055,20.035433,94.847191,41.419515,0.141119,0.699802,0.130428,4.426379,2.199023,2.415470,1.344215,0,0.0
20260616_185612,2026-06-16T18:57:02,47.680,0.000000,Left,465,100.000000,0.000000,100.000000,0.215054,0.012891,0.009058,0.010914,20,0.000000,0.000000,0.871936,0.949908,264.496942,18.325580,20.111246,31.297333,169.777124,0.253580,0.445305,0.134331,14.897068,7.822152,7.845585,3.932035,0,0.0
20260616_185612,2026-06-16T18:57:02,47.680,0.000000,Right,457,100.000000,0.000000,100.000000,0.000000,0.012917,0.013985,0.014777,13,0.000000,0.000000,0.519698,0.949979,89.299457,18.078406,20.113066,15.520180,59.130399,0.318432,0.445305,0.134331,14.897068,7.822152,7.845585,3.932035,44,0.0
20260616_185710,2026-06-16T18:57:47,34.526,0.000000,Left,327,100.000000,0.000000,100.000000,0.000000,0.023399,0.021306,0.023868,25,0.000000,0.000000,0.548088,0.941698,122.343109,18.112373,20.078396,42.074361,46.248496,0.199743,0.588071,0.136569,5.753410,2.796481,3.453727,2.033718,0,0.0
20260616_185710,2026-06-16T18:57:47,34.526,0.000000,Right,322,96.273292,0.000000,96.273292,1.863354,0.016662,0.019340,0.019223,12,0.000000,0.000000,0.677310,0.940534,107.051639,16.075088,20.090517,24.598572,35.027580,0.206842,0.588071,0.136569,5.753410,2.796481,3.453727,2.033718,3,0.0
20260616_185755,2026-06-16T19:00:46,168.267,0.000000,Left,1601,76.327295,0.000000,76.327295,3.872580,0.010912,0.016181,0.013218,70,0.000000,0.000000,0.768775,0.948601,298.455346,14.183128,20.107567,24.419246,196.043088,0.251328,0.426586,0.297633,71.079382,111.000735,41.739714,66.560970,4,0.0
20260616_185755,2026-06-16T19:00:46,168.267,0.000000,Right,1584,100.000000,0.000000,100.000000,0.000000,0.007705,0.011864,0.009758,49,0.000000,0.000000,0.568601,0.946577,124.778428,17.513542,20.102726,43.528500,33.345637,0.155081,0.426586,0.297633,71.079382,111.000735,41.739714,66.560970,0,0.0
20260616_190056,2026-06-16T19:02:33,94.590,0.000000,Left,213,39.436620,0.000000,39.436620,16.431925,0.019632,0.035682,0.039165,7,0.000000,0.000000,0.620077,0.914231,191.812742,4.584826,20.069281,5.621564,134.852326,1.412839,0.108049,0.160465,97.661607,65.708800,78.019426,54.232956,18,0.0
20260616_190056,2026-06-16T19:02:33,94.590,0.000000,Right,210,50.952381,0.000000,50.952381,32.380952,0.022129,0.041116,0.047479,8,0.000000,0.000000,0.554132,0.866296,203.411614,4.655401,14.345881,6.640415,166.958554,1.733015,0.108049,0.160465,97.661607,65.708800,78.019426,54.232956,32,0.0
